timestamp,avg,min_v,max_v,nighttime,time_diff_min,T_diff,type,ID
2024-05-18 07:45:00+00:00,56.8,56.8,56.8,False,45,0.0,domestic,S1
2024-05-18 08:00:00+00:00,55.0,53.7,56.2,False,15,2.5,domestic,S1
2024-05-18 08:15:00+00:00,58.2,54.2,61.2,False,15,7.0,domestic,S1
2024-05-18 09:00:00+00:00,57.5,57.5,57.5,False,45,0.0,domestic,S1
2024-05-18 09:30:00+00:00,57.0,57.0,57.0,False,30,0.0,domestic,S1
2024-05-18 10:00:00+00:00,55.9,54.8,56.9,False,30,2.1000000000000014,domestic,S1
2024-05-18 10:15:00+00:00,59.0,57.4,60.5,False,15,3.1000000000000014,domestic,S1
2024-05-18 12:00:00+00:00,57.9,57.9,57.9,False,105,0.0,domestic,S1
2024-05-18 13:30:00+00:00,57.4,57.4,57.4,False,90,0.0,domestic,S1
2024-05-18 14:00:00+00:00,55.5,54.2,56.8,False,30,2.5999999999999943,domestic,S1
2024-05-18 14:15:00+00:00,58.7,56.8,60.4,False,15,3.6000000000000014,domestic,S1
2024-05-18 14:45:00+00:00,57.9,57.9,57.9,False,30,0.0,domestic,S1
2024-05-18 15:45:00+00:00,57.4,57.4,57.4,False,60,0.0,domestic,S1
2024-05-18 16:30:00+00:00,56.9,56.9,56.9,False,45,0.0,domestic,S1
2024-05-18 17:45:00+00:00,56.4,56.4,56.4,False,75,0.0,domestic,S1
2024-05-18 18:15:00+00:00,55.5,54.6,56.2,False,30,1.6000000000000014,domestic,S1
2024-05-18 18:30:00+00:00,58.4,56.9,59.7,False,15,2.8000000000000043,domestic,S1
2024-05-18 20:00:00+00:00,57.6,57.6,57.6,False,90,0.0,domestic,S1
2024-05-18 20:15:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1
2024-05-18 20:30:00+00:00,56.6,56.6,56.6,False,15,0.0,domestic,S1
2024-05-18 20:45:00+00:00,56.1,56.1,56.1,False,15,0.0,domestic,S1
2024-05-18 21:15:00+00:00,55.6,55.6,55.6,False,30,0.0,domestic,S1
2024-05-19 02:00:00+00:00,57.8,55.1,59.8,True,285,4.699999999999996,domestic,S1
2024-05-19 02:15:00+00:00,58.2,58.2,58.2,True,15,0.0,domestic,S1
2024-05-19 03:30:00+00:00,57.7,57.7,57.7,True,75,0.0,domestic,S1
2024-05-19 07:45:00+00:00,56.8,54.8,59.3,False,255,4.5,domestic,S1
2024-05-19 08:00:00+00:00,58.8,56.8,60.5,False,15,3.700000000000003,domestic,S1
2024-05-19 08:15:00+00:00,56.3,56.3,56.3,False,15,0.0,domestic,S1
2024-05-19 08:30:00+00:00,55.6,55.3,55.8,False,15,0.5,domestic,S1
2024-05-19 08:45:00+00:00,54.4,53.3,55.6,False,15,2.3000000000000043,domestic,S1
2024-05-19 09:00:00+00:00,58.1,56.1,59.8,False,15,3.6999999999999957,domestic,S1
2024-05-19 09:15:00+00:00,57.2,57.2,57.2,False,15,0.0,domestic,S1
2024-05-19 09:45:00+00:00,56.8,56.8,56.8,False,30,0.0,domestic,S1
2024-05-19 10:15:00+00:00,56.2,56.2,56.2,False,30,0.0,domestic,S1
2024-05-19 10:45:00+00:00,55.0,54.2,55.8,False,30,1.5999999999999943,domestic,S1
2024-05-19 11:00:00+00:00,57.4,54.8,59.5,False,15,4.700000000000003,domestic,S1
2024-05-19 11:30:00+00:00,56.9,56.9,56.9,False,30,0.0,domestic,S1
2024-05-19 12:15:00+00:00,56.4,56.4,56.4,False,45,0.0,domestic,S1
2024-05-19 13:00:00+00:00,55.9,55.9,55.9,False,45,0.0,domestic,S1
2024-05-19 13:45:00+00:00,55.4,55.4,55.4,False,45,0.0,domestic,S1
2024-05-19 15:15:00+00:00,54.9,53.8,56.0,False,90,2.200000000000003,domestic,S1
2024-05-19 15:30:00+00:00,58.3,56.6,59.7,False,15,3.1000000000000014,domestic,S1
2024-05-19 16:15:00+00:00,57.6,57.6,57.6,False,45,0.0,domestic,S1
2024-05-19 17:30:00+00:00,57.1,57.1,57.1,False,75,0.0,domestic,S1
2024-05-19 19:00:00+00:00,56.6,56.6,56.6,False,90,0.0,domestic,S1
2024-05-19 19:15:00+00:00,57.2,55.0,59.9,False,15,4.899999999999999,domestic,S1
2024-05-19 19:30:00+00:00,59.0,57.5,60.5,False,15,3.0,domestic,S1
2024-05-19 19:45:00+00:00,57.0,57.0,57.0,False,15,0.0,domestic,S1
2024-05-19 20:15:00+00:00,56.5,56.5,56.5,False,30,0.0,domestic,S1
2024-05-19 21:00:00+00:00,56.0,56.0,56.0,False,45,0.0,domestic,S1
2024-05-19 21:30:00+00:00,55.5,55.5,55.5,False,30,0.0,domestic,S1
2024-05-19 22:15:00+00:00,55.0,55.0,55.0,True,45,0.0,domestic,S1
2024-05-20 04:15:00+00:00,55.5,55.5,55.5,False,360,0.0,domestic,S1
2024-05-20 06:45:00+00:00,54.0,53.2,54.9,False,150,1.6999999999999957,domestic,S1
2024-05-20 07:00:00+00:00,57.1,53.9,59.5,False,15,5.600000000000001,domestic,S1
2024-05-20 07:30:00+00:00,57.5,57.5,57.5,False,30,0.0,domestic,S1
2024-05-20 07:45:00+00:00,57.0,57.0,57.0,False,15,0.0,domestic,S1
2024-05-20 08:15:00+00:00,56.5,56.5,56.5,False,30,0.0,domestic,S1
2024-05-20 08:45:00+00:00,56.0,56.0,56.0,False,30,0.0,domestic,S1
2024-05-20 09:15:00+00:00,55.9,54.9,57.1,False,30,2.200000000000003,domestic,S1
2024-05-20 09:30:00+00:00,58.8,57.6,60.0,False,15,2.3999999999999986,domestic,S1
2024-05-20 09:45:00+00:00,57.8,57.8,57.8,False,15,0.0,domestic,S1
2024-05-20 13:15:00+00:00,56.4,55.1,57.6,False,210,2.5,domestic,S1
2024-05-20 13:30:00+00:00,59.5,58.2,60.6,False,15,2.3999999999999986,domestic,S1
2024-05-20 14:30:00+00:00,58.6,58.6,58.6,False,60,0.0,domestic,S1
2024-05-20 15:45:00+00:00,58.1,58.1,58.1,False,75,0.0,domestic,S1
2024-05-20 18:00:00+00:00,56.4,55.3,57.6,False,135,2.3000000000000043,domestic,S1
2024-05-20 18:15:00+00:00,58.5,54.8,61.2,False,15,6.400000000000006,domestic,S1
2024-05-20 18:30:00+00:00,58.7,58.7,58.7,False,15,0.0,domestic,S1
2024-05-20 19:15:00+00:00,58.2,58.2,58.2,False,45,0.0,domestic,S1
2024-05-20 20:00:00+00:00,57.7,57.7,57.7,False,45,0.0,domestic,S1
2024-05-20 20:45:00+00:00,57.2,57.2,57.2,False,45,0.0,domestic,S1
2024-05-20 21:45:00+00:00,56.7,56.7,56.7,False,60,0.0,domestic,S1
2024-05-20 22:30:00+00:00,56.2,56.2,56.2,True,45,0.0,domestic,S1
2024-05-20 23:00:00+00:00,56.7,56.7,56.7,True,30,0.0,domestic,S1
2024-05-21 00:00:00+00:00,57.2,57.2,57.2,True,60,0.0,domestic,S1
2024-05-21 01:30:00+00:00,57.7,57.7,57.7,True,90,0.0,domestic,S1
2024-05-21 04:15:00+00:00,57.1,56.6,57.6,False,165,1.0,domestic,S1
2024-05-21 04:30:00+00:00,59.5,58.1,61.3,False,15,3.1999999999999957,domestic,S1
2024-05-21 04:45:00+00:00,57.6,57.6,57.6,False,15,0.0,domestic,S1
2024-05-21 05:00:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1
2024-05-21 05:30:00+00:00,56.6,56.6,56.6,False,30,0.0,domestic,S1
2024-05-21 05:45:00+00:00,56.1,56.1,56.1,False,15,0.0,domestic,S1
2024-05-21 06:00:00+00:00,55.6,55.6,55.6,False,15,0.0,domestic,S1
2024-05-21 07:45:00+00:00,55.3,53.9,57.0,False,105,3.1000000000000014,domestic,S1
2024-05-21 08:00:00+00:00,59.0,57.5,60.3,False,15,2.799999999999997,domestic,S1
2024-05-21 08:30:00+00:00,58.3,58.3,58.3,False,30,0.0,domestic,S1
2024-05-21 09:00:00+00:00,34.1,10.1,58.1,False,30,48.0,domestic,S1
2024-05-21 09:45:00+00:00,57.6,57.6,57.6,False,45,0.0,domestic,S1
2024-05-21 10:00:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1
2024-05-21 10:30:00+00:00,56.1,54.8,57.4,False,30,2.6000000000000014,domestic,S1
2024-05-21 10:45:00+00:00,59.4,58.0,60.9,False,15,2.8999999999999986,domestic,S1
2024-05-21 11:15:00+00:00,57.8,57.8,57.8,False,30,0.0,domestic,S1
2024-05-21 11:45:00+00:00,57.3,57.3,57.3,False,30,0.0,domestic,S1
2024-05-21 12:00:00+00:00,56.8,56.8,56.8,False,15,0.0,domestic,S1
2024-05-21 12:30:00+00:00,56.3,56.3,56.3,False,30,0.0,domestic,S1
2024-05-21 13:15:00+00:00,55.8,55.8,55.8,False,45,0.0,domestic,S1
2024-05-21 13:45:00+00:00,55.0,54.2,55.8,False,30,1.5999999999999943,domestic,S1
2024-05-21 14:00:00+00:00,58.8,56.2,60.9,False,15,4.699999999999996,domestic,S1
2024-05-21 14:15:00+00:00,57.4,57.4,57.4,False,15,0.0,domestic,S1
2024-05-21 14:30:00+00:00,56.9,56.9,56.9,False,15,0.0,domestic,S1
2024-05-21 14:45:00+00:00,56.4,56.4,56.4,False,15,0.0,domestic,S1
2024-05-21 15:00:00+00:00,55.9,55.9,55.9,False,15,0.0,domestic,S1
2024-05-21 15:30:00+00:00,55.4,55.4,55.4,False,30,0.0,domestic,S1
2024-05-21 16:00:00+00:00,54.9,54.9,54.9,False,30,0.0,domestic,S1
2024-05-21 18:00:00+00:00,54.2,53.9,54.4,False,120,0.5,domestic,S1
2024-05-21 18:15:00+00:00,57.2,54.9,59.4,False,15,4.5,domestic,S1
2024-05-21 18:30:00+00:00,58.2,57.9,58.4,False,15,0.5,domestic,S1
2024-05-22 05:30:00+00:00,56.0,54.8,57.4,False,660,2.6000000000000014,domestic,S1
2024-05-22 05:45:00+00:00,58.4,55.2,60.8,False,15,5.599999999999994,domestic,S1
2024-05-22 06:00:00+00:00,57.4,57.1,57.6,False,15,0.5,domestic,S1
2024-05-22 06:15:00+00:00,56.6,56.6,56.6,False,15,0.0,domestic,S1
2024-05-22 06:30:00+00:00,56.1,56.1,56.1,False,15,0.0,domestic,S1
2024-05-22 07:00:00+00:00,55.6,55.6,55.6,False,30,0.0,domestic,S1
2024-05-22 07:15:00+00:00,55.1,55.1,55.1,False,15,0.0,domestic,S1
2024-05-22 08:45:00+00:00,55.6,55.6,55.6,False,90,0.0,domestic,S1
2024-05-22 09:30:00+00:00,55.7,55.1,56.2,False,45,1.1000000000000014,domestic,S1
2024-05-22 09:45:00+00:00,58.3,56.7,59.9,False,15,3.1999999999999957,domestic,S1
2024-05-22 10:15:00+00:00,56.9,56.9,56.9,False,30,0.0,domestic,S1
2024-05-22 10:45:00+00:00,56.4,56.4,56.4,False,30,0.0,domestic,S1
2024-05-22 11:30:00+00:00,55.9,55.9,55.9,False,45,0.0,domestic,S1
2024-05-22 12:00:00+00:00,55.4,55.4,55.4,False,30,0.0,domestic,S1
2024-05-22 12:45:00+00:00,54.9,54.9,54.9,False,45,0.0,domestic,S1
2024-05-22 14:30:00+00:00,56.4,53.2,60.3,False,105,7.099999999999994,domestic,S1
2024-05-22 14:45:00+00:00,59.1,58.3,59.8,False,15,1.5,domestic,S1
2024-05-22 18:00:00+00:00,57.8,57.8,57.8,False,195,0.0,domestic,S1
2024-05-22 19:00:00+00:00,57.3,57.3,57.3,False,60,0.0,domestic,S1
2024-05-22 19:45:00+00:00,56.0,55.2,56.8,False,45,1.5999999999999943,domestic,S1
2024-05-22 20:00:00+00:00,58.8,56.2,60.9,False,15,4.699999999999996,domestic,S1
2024-05-22 20:15:00+00:00,57.8,57.8,57.8,False,15,0.0,domestic,S1
2024-05-22 20:45:00+00:00,57.3,57.3,57.3,False,30,0.0,domestic,S1
2024-05-22 21:15:00+00:00,56.8,56.8,56.8,False,30,0.0,domestic,S1
2024-05-22 22:00:00+00:00,56.3,56.3,56.3,True,45,0.0,domestic,S1
2024-05-22 22:30:00+00:00,55.8,55.8,55.8,True,30,0.0,domestic,S1
2024-05-22 23:15:00+00:00,56.3,56.3,56.3,True,45,0.0,domestic,S1
2024-05-22 23:45:00+00:00,56.8,56.8,56.8,True,30,0.0,domestic,S1
2024-05-23 00:15:00+00:00,57.3,57.3,57.3,True,30,0.0,domestic,S1
2024-05-23 01:00:00+00:00,57.8,57.8,57.8,True,45,0.0,domestic,S1
2024-05-23 02:00:00+00:00,58.3,58.3,58.3,True,60,0.0,domestic,S1
2024-05-23 05:15:00+00:00,57.8,57.8,57.8,False,195,0.0,domestic,S1
2024-05-23 05:30:00+00:00,57.0,56.6,57.3,False,15,0.6999999999999957,domestic,S1
2024-05-23 05:45:00+00:00,56.9,54.0,60.6,False,15,6.600000000000001,domestic,S1
2024-05-23 06:00:00+00:00,58.5,57.2,59.9,False,15,2.6999999999999957,domestic,S1
2024-05-23 06:45:00+00:00,56.8,56.8,56.8,False,45,0.0,domestic,S1
2024-05-23 07:30:00+00:00,56.2,56.2,56.2,False,45,0.0,domestic,S1
2024-05-23 08:15:00+00:00,55.8,55.8,55.8,False,45,0.0,domestic,S1
2024-05-23 08:45:00+00:00,56.9,54.8,59.4,False,30,4.600000000000001,domestic,S1
2024-05-23 09:00:00+00:00,58.2,57.4,58.9,False,15,1.5,domestic,S1
2024-05-23 09:45:00+00:00,56.9,56.9,56.9,False,45,0.0,domestic,S1
2024-05-23 10:00:00+00:00,56.8,54.4,59.9,False,15,5.5,domestic,S1
2024-05-23 10:15:00+00:00,58.5,57.8,59.2,False,15,1.4000000000000057,domestic,S1
2024-05-23 10:30:00+00:00,57.2,57.2,57.2,False,15,0.0,domestic,S1
2024-05-23 11:00:00+00:00,56.8,56.8,56.8,False,30,0.0,domestic,S1
2024-05-23 11:30:00+00:00,56.2,56.2,56.2,False,30,0.0,domestic,S1
2024-05-23 12:00:00+00:00,55.8,55.8,55.8,False,30,0.0,domestic,S1
2024-05-23 13:15:00+00:00,55.2,54.7,55.7,False,75,1.0,domestic,S1
2024-05-23 13:30:00+00:00,57.9,56.3,59.2,False,15,2.9000000000000057,domestic,S1
2024-05-23 17:15:00+00:00,57.2,57.2,57.2,False,225,0.0,domestic,S1
2024-05-23 18:15:00+00:00,56.7,56.7,56.7,False,60,0.0,domestic,S1
2024-05-23 18:30:00+00:00,55.3,53.6,57.4,False,15,3.799999999999997,domestic,S1
2024-05-23 18:45:00+00:00,58.8,58.0,59.7,False,15,1.7000000000000028,domestic,S1
2024-05-23 19:15:00+00:00,57.7,57.7,57.7,False,30,0.0,domestic,S1
2024-05-23 20:15:00+00:00,57.2,57.2,57.2,False,60,0.0,domestic,S1
2024-05-23 21:00:00+00:00,56.7,56.7,56.7,False,45,0.0,domestic,S1
2024-05-23 21:45:00+00:00,56.2,56.2,56.2,False,45,0.0,domestic,S1
2024-05-23 22:45:00+00:00,55.7,55.7,55.7,True,60,0.0,domestic,S1
2024-05-24 00:15:00+00:00,56.2,56.2,56.2,True,90,0.0,domestic,S1
2024-05-24 02:30:00+00:00,58.9,56.9,60.6,True,135,3.700000000000003,domestic,S1
2024-05-24 02:45:00+00:00,57.9,57.9,57.9,True,15,0.0,domestic,S1
2024-05-24 03:15:00+00:00,57.4,57.4,57.4,True,30,0.0,domestic,S1
2024-05-24 06:15:00+00:00,56.9,56.9,56.9,False,180,0.0,domestic,S1
2024-05-24 07:15:00+00:00,55.2,54.1,56.4,False,60,2.299999999999997,domestic,S1
2024-05-24 07:30:00+00:00,57.7,56.1,59.3,False,15,3.1999999999999957,domestic,S1
2024-05-24 10:00:00+00:00,56.1,56.1,56.1,False,150,0.0,domestic,S1
2024-05-24 10:15:00+00:00,57.2,55.1,59.2,False,15,4.100000000000001,domestic,S1
2024-05-24 10:30:00+00:00,56.9,55.7,58.2,False,15,2.5,domestic,S1
2024-05-24 10:45:00+00:00,55.2,55.2,55.2,False,15,0.0,domestic,S1
2024-05-24 11:00:00+00:00,54.7,54.7,54.7,False,15,0.0,domestic,S1
2024-05-24 11:15:00+00:00,54.2,54.2,54.2,False,15,0.0,domestic,S1
2024-05-24 11:30:00+00:00,53.7,53.7,53.7,False,15,0.0,domestic,S1
2024-05-24 14:30:00+00:00,53.7,53.2,54.2,False,180,1.0,domestic,S1
2024-05-24 14:45:00+00:00,56.7,54.8,58.2,False,15,3.4000000000000057,domestic,S1
2024-05-24 15:00:00+00:00,56.7,56.7,56.7,False,15,0.0,domestic,S1
2024-05-24 15:15:00+00:00,56.2,56.2,56.2,False,15,0.0,domestic,S1
2024-05-24 15:45:00+00:00,55.7,55.7,55.7,False,30,0.0,domestic,S1
2024-05-24 16:30:00+00:00,55.2,55.2,55.2,False,45,0.0,domestic,S1
2024-05-24 17:30:00+00:00,54.0,53.1,54.7,False,60,1.6000000000000014,domestic,S1
2024-05-24 17:45:00+00:00,57.2,55.1,58.8,False,15,3.6999999999999957,domestic,S1
2024-05-24 22:45:00+00:00,56.8,56.8,56.8,True,300,0.0,domestic,S1
2024-05-24 23:30:00+00:00,55.3,54.5,56.2,True,45,1.7000000000000028,domestic,S1
2024-05-24 23:45:00+00:00,56.7,54.7,58.8,True,15,4.099999999999994,domestic,S1
2024-05-25 00:00:00+00:00,54.2,54.2,54.2,True,15,0.0,domestic,S1
2024-05-25 00:15:00+00:00,54.7,54.7,54.7,True,15,0.0,domestic,S1
2024-05-25 00:30:00+00:00,55.2,55.2,55.2,True,15,0.0,domestic,S1
2024-05-25 01:00:00+00:00,55.7,55.7,55.7,True,30,0.0,domestic,S1
2024-05-25 03:45:00+00:00,56.2,56.2,56.2,True,165,0.0,domestic,S1
2024-05-25 06:30:00+00:00,55.7,55.7,55.7,False,165,0.0,domestic,S1
2024-05-25 07:00:00+00:00,55.2,55.2,55.2,False,30,0.0,domestic,S1
2024-05-25 07:30:00+00:00,54.2,53.7,54.7,False,30,1.0,domestic,S1
2024-05-25 07:45:00+00:00,56.0,54.3,57.2,False,15,2.9000000000000057,domestic,S1
2024-05-25 08:00:00+00:00,56.6,56.6,56.6,False,15,0.0,domestic,S1
2024-05-25 09:30:00+00:00,56.1,56.1,56.1,False,90,0.0,domestic,S1
2024-05-25 09:45:00+00:00,55.6,55.6,55.6,False,15,0.0,domestic,S1
2024-05-25 10:00:00+00:00,54.6,54.1,55.1,False,15,1.0,domestic,S1
2024-05-25 10:15:00+00:00,56.6,54.7,58.4,False,15,3.6999999999999957,domestic,S1
2024-05-25 11:15:00+00:00,54.8,54.8,54.8,False,60,0.0,domestic,S1
2024-05-25 12:30:00+00:00,54.3,54.3,54.3,False,75,0.0,domestic,S1
2024-05-25 15:30:00+00:00,53.8,53.8,53.8,False,180,0.0,domestic,S1
2024-05-25 16:00:00+00:00,54.3,53.3,55.3,False,30,2.0,domestic,S1
2024-05-25 16:15:00+00:00,56.4,55.4,57.5,False,15,2.1000000000000014,domestic,S1
2024-05-25 16:45:00+00:00,54.9,54.9,54.9,False,30,0.0,domestic,S1
2024-05-25 17:45:00+00:00,54.4,54.4,54.4,False,60,0.0,domestic,S1
2024-05-25 19:00:00+00:00,53.9,53.9,53.9,False,75,0.0,domestic,S1
2024-05-25 20:30:00+00:00,53.4,53.4,53.4,False,90,0.0,domestic,S1
2024-05-25 21:15:00+00:00,52.9,52.9,52.9,False,45,0.0,domestic,S1
2024-05-25 21:30:00+00:00,56.5,53.4,58.7,False,15,5.300000000000004,domestic,S1
2024-05-25 21:45:00+00:00,55.9,55.7,56.2,False,15,0.5,domestic,S1
2024-05-25 22:15:00+00:00,55.2,55.2,55.2,True,30,0.0,domestic,S1
2024-05-25 22:30:00+00:00,54.7,54.7,54.7,True,15,0.0,domestic,S1
2024-05-25 23:00:00+00:00,54.2,54.2,54.2,True,30,0.0,domestic,S1
2024-05-25 23:30:00+00:00,53.7,53.7,53.7,True,30,0.0,domestic,S1
2024-05-26 00:00:00+00:00,53.2,53.2,53.2,True,30,0.0,domestic,S1
2024-05-26 00:15:00+00:00,52.7,52.7,52.7,True,15,0.0,domestic,S1
2024-05-26 06:15:00+00:00,53.2,53.2,53.2,False,360,0.0,domestic,S1
2024-05-26 07:15:00+00:00,52.7,52.7,52.7,False,60,0.0,domestic,S1
2024-05-26 07:30:00+00:00,55.8,53.2,57.9,False,15,4.699999999999996,domestic,S1
2024-05-26 07:45:00+00:00,55.9,55.9,55.9,False,15,0.0,domestic,S1
2024-05-26 08:00:00+00:00,55.4,55.4,55.4,False,15,0.0,domestic,S1
2024-05-26 08:15:00+00:00,54.9,54.9,54.9,False,15,0.0,domestic,S1
2024-05-26 08:45:00+00:00,54.4,54.4,54.4,False,30,0.0,domestic,S1
2024-05-26 09:00:00+00:00,53.9,53.9,53.9,False,15,0.0,domestic,S1
2024-05-26 09:15:00+00:00,53.4,53.4,53.4,False,15,0.0,domestic,S1
2024-05-26 09:45:00+00:00,52.9,52.9,52.9,False,30,0.0,domestic,S1
2024-05-26 10:00:00+00:00,53.1,52.4,53.9,False,15,1.5,domestic,S1
2024-05-26 10:15:00+00:00,56.2,54.4,57.6,False,15,3.200000000000003,domestic,S1
2024-05-26 10:30:00+00:00,56.3,56.1,56.6,False,15,0.5,domestic,S1
2024-05-26 10:45:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1
2024-05-26 14:15:00+00:00,56.6,56.6,56.6,False,210,0.0,domestic,S1
2024-05-26 14:45:00+00:00,56.3,54.9,58.2,False,30,3.3000000000000043,domestic,S1
2024-05-26 15:00:00+00:00,57.4,56.2,58.8,False,15,2.5999999999999943,domestic,S1
2024-05-26 15:15:00+00:00,55.7,55.7,55.7,False,15,0.0,domestic,S1
2024-05-26 15:45:00+00:00,55.2,55.2,55.2,False,30,0.0,domestic,S1
2024-05-26 16:00:00+00:00,54.7,54.7,54.7,False,15,0.0,domestic,S1
2024-05-26 18:15:00+00:00,54.5,53.5,55.6,False,135,2.1000000000000014,domestic,S1
2024-05-26 18:30:00+00:00,57.1,55.1,59.0,False,15,3.8999999999999986,domestic,S1
2024-05-26 18:45:00+00:00,55.4,55.4,55.4,False,15,0.0,domestic,S1
2024-05-26 19:15:00+00:00,54.9,54.9,54.9,False,30,0.0,domestic,S1
2024-05-26 19:30:00+00:00,54.4,54.4,54.4,False,15,0.0,domestic,S1
2024-05-26 20:15:00+00:00,53.9,53.9,53.9,False,45,0.0,domestic,S1
2024-05-26 20:45:00+00:00,53.4,53.4,53.4,False,30,0.0,domestic,S1
2024-05-26 21:15:00+00:00,52.9,52.9,52.9,False,30,0.0,domestic,S1
2024-05-26 22:00:00+00:00,52.4,52.4,52.4,True,45,0.0,domestic,S1
2024-05-27 02:30:00+00:00,52.9,52.9,52.9,True,270,0.0,domestic,S1
2024-05-27 04:00:00+00:00,52.6,51.9,53.5,False,90,1.6000000000000014,domestic,S1
2024-05-27 04:15:00+00:00,55.6,54.1,56.9,False,15,2.799999999999997,domestic,S1
2024-05-27 05:00:00+00:00,54.4,54.4,54.4,False,45,0.0,domestic,S1
2024-05-27 06:00:00+00:00,53.9,53.9,53.9,False,60,0.0,domestic,S1
2024-05-27 06:45:00+00:00,53.4,53.4,53.4,False,45,0.0,domestic,S1
2024-05-27 07:15:00+00:00,37.4,21.4,53.4,False,30,32.0,domestic,S1
2024-05-27 07:30:00+00:00,53.5,52.3,54.8,False,15,2.5,domestic,S1
2024-05-27 07:45:00+00:00,56.7,55.3,58.1,False,15,2.8000000000000043,domestic,S1
2024-05-27 08:15:00+00:00,56.6,56.6,56.6,False,30,0.0,domestic,S1
2024-05-27 08:45:00+00:00,56.1,56.1,56.1,False,30,0.0,domestic,S1
2024-05-27 09:15:00+00:00,55.6,55.6,55.6,False,30,0.0,domestic,S1
2024-05-27 09:45:00+00:00,55.1,55.1,55.1,False,30,0.0,domestic,S1
2024-05-27 10:00:00+00:00,54.6,54.6,54.6,False,15,0.0,domestic,S1
2024-05-27 11:00:00+00:00,54.3,53.6,55.1,False,60,1.5,domestic,S1
2024-05-27 11:15:00+00:00,57.2,55.8,58.3,False,15,2.5,domestic,S1
2024-05-27 11:30:00+00:00,57.8,57.8,57.8,False,15,0.0,domestic,S1
2024-05-27 17:00:00+00:00,56.4,54.4,58.7,False,330,4.300000000000004,domestic,S1
2024-05-27 17:15:00+00:00,59.4,57.8,60.9,False,15,3.1000000000000014,domestic,S1
2024-05-27 17:30:00+00:00,57.1,56.8,57.3,False,15,0.5,domestic,S1
2024-05-27 17:45:00+00:00,56.3,56.3,56.3,False,15,0.0,domestic,S1
2024-05-27 18:00:00+00:00,56.8,56.8,56.8,False,15,0.0,domestic,S1
2024-05-27 18:15:00+00:00,57.3,57.3,57.3,False,15,0.0,domestic,S1
2024-05-27 19:00:00+00:00,56.8,56.8,56.8,False,45,0.0,domestic,S1
2024-05-27 20:30:00+00:00,56.3,56.3,56.3,False,90,0.0,domestic,S1
2024-05-27 21:45:00+00:00,56.8,55.8,57.9,False,75,2.1000000000000014,domestic,S1
2024-05-27 22:00:00+00:00,59.1,58.1,60.1,True,15,2.0,domestic,S1
2024-05-28 06:15:00+00:00,57.6,57.6,57.6,False,495,0.0,domestic,S1
2024-05-28 07:00:00+00:00,57.1,57.1,57.1,False,45,0.0,domestic,S1
2024-05-28 07:30:00+00:00,56.0,54.9,56.9,False,30,2.0,domestic,S1
2024-05-28 07:45:00+00:00,58.9,57.4,60.4,False,15,3.0,domestic,S1
2024-05-28 09:15:00+00:00,57.8,57.8,57.8,False,90,0.0,domestic,S1
2024-05-28 09:45:00+00:00,57.2,57.2,57.2,False,30,0.0,domestic,S1
2024-05-28 10:00:00+00:00,56.2,55.8,56.8,False,15,1.0,domestic,S1
2024-05-28 10:15:00+00:00,58.8,56.9,60.3,False,15,3.3999999999999986,domestic,S1
2024-05-28 10:30:00+00:00,58.3,58.3,58.3,False,15,0.0,domestic,S1
2024-05-28 11:45:00+00:00,57.8,57.8,57.8,False,75,0.0,domestic,S1
2024-05-28 13:30:00+00:00,57.3,57.3,57.3,False,105,0.0,domestic,S1
2024-05-28 14:30:00+00:00,56.2,55.7,56.8,False,60,1.0999999999999943,domestic,S1
2024-05-28 14:45:00+00:00,57.6,54.6,60.2,False,15,5.600000000000001,domestic,S1
2024-05-28 15:00:00+00:00,58.0,58.0,58.0,False,15,0.0,domestic,S1
2024-05-28 15:15:00+00:00,57.5,57.5,57.5,False,15,0.0,domestic,S1
2024-05-28 16:00:00+00:00,57.0,57.0,57.0,False,45,0.0,domestic,S1
2024-05-28 16:45:00+00:00,56.5,56.5,56.5,False,45,0.0,domestic,S1
2024-05-28 17:30:00+00:00,56.0,56.0,56.0,False,45,0.0,domestic,S1
2024-05-28 17:45:00+00:00,56.2,55.0,57.6,False,15,2.6000000000000014,domestic,S1
2024-05-28 18:00:00+00:00,59.0,57.7,60.4,False,15,2.6999999999999957,domestic,S1
2024-05-28 19:15:00+00:00,57.2,57.2,57.2,False,75,0.0,domestic,S1
2024-05-28 20:15:00+00:00,56.7,56.7,56.7,False,60,0.0,domestic,S1
2024-05-28 21:30:00+00:00,56.2,56.2,56.2,False,75,0.0,domestic,S1
2024-05-28 22:15:00+00:00,55.7,55.7,55.7,True,45,0.0,domestic,S1
2024-05-29 03:30:00+00:00,58.0,56.3,59.4,True,315,3.1000000000000014,domestic,S1
2024-05-29 07:45:00+00:00,56.9,56.9,56.9,False,255,0.0,domestic,S1
2024-05-29 08:00:00+00:00,56.2,54.7,58.2,False,15,3.5,domestic,S1
2024-05-29 08:15:00+00:00,56.6,55.6,57.6,False,15,2.0,domestic,S1
2024-05-29 09:15:00+00:00,55.1,55.1,55.1,False,60,0.0,domestic,S1
2024-05-29 10:30:00+00:00,54.6,54.6,54.6,False,75,0.0,domestic,S1
